,robot_speed,robot_speed_kmh,simulation_duration,generation,test_loss,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,delivery_rate,utilization_rate,num_risks,simulations,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,sequential_execution_time,execution_time
0,131,13.1,5,0,0.7539081200957298,9,12,10,14,9,13,11,13,9,11,9,11,10,12,0,0,0,0,0,0,0.26441833,0.87643445,8.868305,1,0.87643445,0.26441833,8.868305,0,59713643048,50,0.0,0.0,0.004003047943115234
1,43,4.3,5,0,0.7539081200957298,11,14,11,12,9,13,9,13,12,14,10,13,12,14,0,0,0,0,0,0,0.09708939,0.96337736,6.5231547,1,0.96337736,0.09708939,6.5231547,1,59713643048,50,0.0009789466857910156,0.0009789466857910156,0.0029876232147216797
2,139,13.9,5,0,0.7539081200957298,12,14,12,14,11,12,11,13,9,11,12,13,9,13,11,14,0,0,0,0,0.23051284,0.8427602,9.134712,1,0.8427602,0.23051284,9.134712,2,59713643048,50,0.0,0.0,0.001001119613647461
3,34,3.4,5,0,0.7539081200957298,9,10,9,12,11,14,10,13,9,12,9,13,9,10,9,13,0,0,0,0,0.17700599,0.6485294,5.638746,1,0.6485294,0.17700599,5.638746,3,59713643048,50,0.0,0.0,0.002999544143676758
4,30,3.0,5,0,0.7539081200957298,11,12,11,14,12,14,12,14,11,14,10,11,9,11,0,0,0,0,0,0,0.10116229,1.0457296,6.5288363,1,1.0457296,0.10116229,6.5288363,4,59713643048,50,0.0009999275207519531,0.0009999275207519531,0.0040073394775390625
5,184,18.4,5,0,0.7539081200957298,11,13,9,12,9,12,10,12,12,14,9,11,9,11,0,0,0,0,0,0,0.23808335,1.0018108,10.15588,1,1.0018108,0.23808335,10.15588,5,59713643048,50,0.0,0.0,0.003996372222900391
6,153,15.3,5,0,0.7539081200957298,11,12,9,11,9,10,9,12,10,12,12,14,10,13,9,10,0,0,0,0,0.23051368,0.8006265,8.930406,1,0.8006265,0.23051368,8.930406,6,59713643048,50,0.0,0.0,0.0030014514923095703
7,66,6.6,5,0,0.7539081200957298,12,14,10,12,11,14,10,14,12,14,10,14,11,14,12,14,0,0,0,0,0.20147859,0.8010948,7.0883574,1,0.8010948,0.20147859,7.0883574,7,59713643048,50,0.0,0.0,0.004010200500488281
8,52,5.2,5,0,0.7539081200957298,10,14,9,13,11,12,12,13,10,14,11,12,9,12,12,14,11,14,0,0,0.28165326,0.86748946,8.983889,1,0.86748946,0.28165326,8.983889,8,59713643048,50,0.001001119613647461,0.001001119613647461,0.004992008209228516
9,160,16.0,5,0,0.7539081200957298,10,14,9,13,11,13,9,10,11,13,11,14,10,11,11,13,9,12,12,14,0.5141673,0.9855491,11.791182,1,0.9855491,0.5141673,11.791182,9,59713643048,50,0.0,0.0,0.0040149688720703125
