,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,sequential_execution_time,execution_time
0,131,13.1,5,0,9,12,10,14,9,13,11,13,9,11,9,11,10,12,0,0,0,0,0,0,15.4,18.2,0.971306216931217,0.364,1,18.2,0.971306216931217,0.364,15.4,0,59713643048,50,224.2750368118286,224.2750368118286,0.0013265609741210938
1,43,4.3,5,0,11,14,11,12,9,13,9,13,12,14,10,13,12,14,0,0,0,0,0,0,12.2,13.2,0.941577380952381,0.264,1,13.2,0.941577380952381,0.264,12.2,1,59713643048,50,301.60602498054504,301.60602498054504,0.00109100341796875
2,139,13.9,5,0,12,14,12,14,11,12,11,13,9,11,12,13,9,13,11,14,0,0,0,0,12.2,16.2,0.9475202546296295,0.324,1,16.2,0.9475202546296295,0.324,12.2,2,59713643048,50,241.57484340667725,241.57484340667725,0.0009558200836181641
3,34,3.4,5,0,9,10,9,12,11,14,10,13,9,12,9,13,9,10,9,13,0,0,0,0,8.6,14.2,0.9769415509259258,0.284,1,14.2,0.9769415509259258,0.284,8.6,3,59713643048,50,289.8930127620697,289.8930127620697,0.0009286403656005859
4,30,3.0,5,0,11,12,11,14,12,14,12,14,11,14,10,11,9,11,0,0,0,0,0,0,7.4,8.8,0.9707804232804232,0.176,1,8.8,0.9707804232804232,0.176,7.4,4,59713643048,50,233.18278551101685,233.18278551101685,0.0011937618255615234
5,184,18.4,5,0,11,13,9,12,9,12,10,12,12,14,9,11,9,11,0,0,0,0,0,0,11.4,16.0,0.9571560846560845,0.32,1,16.0,0.9571560846560845,0.32,11.4,5,59713643048,50,225.7296175956726,225.7296175956726,0.0009241104125976562
6,153,15.3,5,0,11,12,9,11,9,10,9,12,10,12,12,14,10,13,9,10,0,0,0,0,10.6,14.8,0.9717476851851851,0.296,1,14.8,0.9717476851851851,0.296,10.6,6,59713643048,50,206.70536470413208,206.70536470413208,0.0009250640869140625
7,66,6.6,5,0,12,14,10,12,11,14,10,14,12,14,10,14,11,14,12,14,0,0,0,0,13.6,17.8,0.9639496527777778,0.356,1,17.8,0.9639496527777778,0.356,13.6,7,59713643048,50,262.86138701438904,262.86138701438904,0.000926971435546875
8,52,5.2,5,0,10,14,9,13,11,12,12,13,10,14,11,12,9,12,12,14,11,14,0,0,14.6,17.0,0.9562654320987654,0.34,1,17.0,0.9562654320987654,0.34,14.6,8,59713643048,50,317.14095544815063,317.14095544815063,0.0009481906890869141
9,160,16.0,5,0,10,14,9,13,11,13,9,10,11,13,11,14,10,11,11,13,9,12,12,14,20.0,23.8,0.9652453703703703,0.476,1,23.8,0.9652453703703703,0.476,20.0,9,59713643048,50,274.6837844848633,274.6837844848633,0.0009324550628662109
10,60,6.0,5,0,12,13,12,14,12,14,11,13,9,11,11,14,12,14,10,14,9,11,11,13,13.6,17.6,0.9638009259259258,0.352,1,17.6,0.9638009259259258,0.352,13.6,10,59713643048,50,286.6807599067688,286.6807599067688,0.0009360313415527344
11,131,13.1,5,0,9,11,10,11,12,13,9,12,12,14,10,12,11,13,11,12,0,0,0,0,11.6,13.4,0.9655787037037036,0.268,1,13.4,0.9655787037037036,0.268,11.6,11,59713643048,50,222.9631953239441,222.9631953239441,0.00093841552734375
12,184,18.4,5,1,9,12,9,13,10,12,12,14,9,11,9,11,0,0,0,0,0,0,0,0,12.2,15.0,0.9680825617283949,0.3,1,15.0,0.9680825617283949,0.3,12.2,12,59713643048,50,196.79062414169312,196.79062414169312,0.0009112358093261719
13,30,3.0,5,1,11,13,11,14,12,14,12,14,11,14,10,11,9,11,0,0,0,0,0,0,9.8,9.2,0.9720436507936506,0.184,1,9.2,0.9720436507936506,0.184,9.8,13,59713643048,50,247.2120921611786,247.2120921611786,0.0009229183197021484
14,153,15.3,5,1,12,14,10,12,9,12,10,12,12,13,10,14,11,12,0,0,0,0,0,0,11.2,14.8,0.9613657407407407,0.296,1,14.8,0.9613657407407407,0.296,11.2,14,59713643048,50,185.29402589797974,185.29402589797974,0.0009281635284423828
15,65,6.5,5,1,11,12,9,11,9,10,9,12,10,13,12,14,10,13,11,13,9,12,0,0,11.4,16.6,0.9598611111111109,0.332,1,16.6,0.9598611111111109,0.332,11.4,15,59713643048,50,298.8134469985962,298.8134469985962,0.0009415149688720703
16,131,13.1,5,1,9,11,10,14,12,13,9,11,12,14,10,11,9,11,9,11,10,11,0,0,12.2,16.4,0.9673688271604937,0.328,1,16.4,0.9673688271604937,0.328,12.2,16,59713643048,50,221.51479935646057,221.51479935646057,0.0009369850158691406
17,160,16.0,5,1,10,14,10,12,9,10,11,13,11,14,10,12,10,13,12,14,0,0,0,0,17.8,18.6,0.9685445601851851,0.372,1,18.6,0.9685445601851851,0.372,17.8,17,59713643048,50,236.9438533782959,236.9438533782959,0.0009238719940185547
18,59,5.9,5,1,12,13,9,12,12,13,11,13,9,11,10,14,12,14,10,13,10,12,11,13,16.4,17.4,0.9572662037037036,0.348,1,17.4,0.9572662037037036,0.348,16.4,18,59713643048,50,322.84720063209534,322.84720063209534,0.0009632110595703125
19,131,13.1,5,1,9,10,12,13,11,12,9,12,12,14,10,12,9,11,11,12,0,0,0,0,9.0,12.6,0.9822337962962963,0.252,1,12.6,0.9822337962962963,0.252,9.0,19,59713643048,50,190.03950691223145,190.03950691223145,0.0009224414825439453
20,132,13.2,5,1,9,12,10,13,9,13,10,13,11,14,9,13,9,11,12,14,0,0,0,0,19.2,22.8,0.969157986111111,0.456,1,22.8,0.969157986111111,0.456,19.2,20,59713643048,50,253.6479139328003,253.6479139328003,0.0009210109710693359
21,64,6.4,5,1,9,14,10,12,10,13,12,13,10,11,11,13,9,13,0,0,0,0,0,0,9.0,14.2,0.9472023809523807,0.284,1,14.2,0.9472023809523807,0.284,9.0,21,59713643048,50,283.7943260669708,283.7943260669708,0.0009176731109619141
22,160,16.0,5,1,10,14,9,13,11,13,9,10,11,13,11,14,10,11,11,13,9,12,12,14,20.0,23.8,0.9652453703703703,0.476,1,23.8,0.9652453703703703,0.476,20.0,9,59713643048,50,274.6837844848633,274.6837844848633,0.0009284019470214844
23,66,6.6,5,1,12,14,10,12,11,14,10,14,12,14,10,14,11,14,12,14,0,0,0,0,13.6,17.8,0.9639496527777778,0.356,1,17.8,0.9639496527777778,0.356,13.6,7,59713643048,50,262.86138701438904,262.86138701438904,0.0009191036224365234
24,43,4.3,5,2,10,14,11,14,9,13,9,13,12,14,10,13,12,14,0,0,0,0,0,0,12.2,15.6,0.9671428571428571,0.312,1,15.6,0.9671428571428571,0.312,12.2,22,59713643048,50,250.63071751594543,250.63071751594543,0.00092315673828125
25,184,18.4,5,2,10,12,9,12,10,12,11,14,9,10,9,11,0,0,0,0,0,0,0,0,10.0,13.0,0.9581095679012345,0.26,1,13.0,0.9581095679012345,0.26,10.0,23,59713643048,50,214.79480624198914,214.79480624198914,0.000919342041015625
26,63,6.3,5,2,9,12,10,11,12,13,10,11,11,13,9,13,0,0,0,0,0,0,0,0,6.8,9.4,0.949699074074074,0.188,1,9.4,0.949699074074074,0.188,6.8,24,59713643048,50,237.48960614204407,237.48960614204407,0.0009033679962158203
27,131,13.1,5,2,9,13,10,12,12,14,9,12,12,13,10,12,11,13,0,0,0,0,0,0,11.8,15.2,0.9622288359788359,0.304,1,15.2,0.9622288359788359,0.304,11.8,25,59713643048,50,207.52041721343994,207.52041721343994,0.0009319782257080078
28,28,2.8,5,2,11,14,9,13,12,13,9,11,11,14,10,11,9,11,0,0,0,0,0,0,5.2,9.4,0.9482242063492062,0.188,1,9.4,0.9482242063492062,0.188,5.2,26,59713643048,50,295.8368582725525,295.8368582725525,0.0009105205535888672
