,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,sequential_execution_time,execution_time
0,54,5.4,5,0,10,12,11,12,9,13,10,14,12,13,11,14,0,0,0,0,0,0,0,0,8.2,11.2,0.9565393518518518,0.224,1,11.2,0.9565393518518518,0.224,8.2,0,59713643048,50,242.97800016403198,242.97800016403198,0.0010628700256347656
1,187,18.7,5,0,9,10,10,13,9,11,11,14,10,14,11,14,11,13,11,14,0,0,0,0,19.2,21.0,0.9644212962962962,0.42,1,21.0,0.9644212962962962,0.42,19.2,1,59713643048,50,241.99447393417358,241.99447393417358,0.0009543895721435547
2,191,19.1,5,0,9,13,9,12,10,13,12,13,9,11,9,11,9,12,11,13,10,13,12,14,21.0,25.0,0.9500162037037038,0.5,1,25.0,0.9500162037037038,0.5,21.0,2,59713643048,50,298.3166289329529,298.3166289329529,0.0009324550628662109
3,167,16.7,5,0,11,12,10,12,10,11,10,12,11,14,12,14,9,10,10,12,10,13,0,0,15.0,16.6,0.9500308641975307,0.332,1,16.6,0.9500308641975307,0.332,15.0,3,59713643048,50,273.0644428730011,273.0644428730011,0.0009329319000244141
4,60,6.0,5,0,10,14,12,14,12,14,11,13,10,14,10,14,0,0,0,0,0,0,0,0,13.2,14.2,0.9658680555555555,0.284,1,14.2,0.9658680555555555,0.284,13.2,4,59713643048,50,218.1425507068634,218.1425507068634,0.0009245872497558594
5,110,11.0,5,0,12,14,9,11,10,12,10,13,9,13,10,14,11,14,10,12,11,14,12,14,21.6,25.2,0.9739722222222221,0.504,1,25.2,0.9739722222222221,0.504,21.6,5,59713643048,50,272.84187936782837,272.84187936782837,0.0009312629699707031
6,24,2.4,5,0,10,13,9,12,9,13,9,12,10,13,10,11,10,11,0,0,0,0,0,0,8.6,9.8,0.9656812169312169,0.196,1,9.8,0.9656812169312169,0.196,8.6,6,59713643048,50,297.65671157836914,297.65671157836914,0.0009107589721679688
7,102,10.2,5,0,9,10,11,13,11,12,11,12,10,14,12,14,0,0,0,0,0,0,0,0,7.8,9.6,0.9287499999999999,0.192,1,9.6,0.9287499999999999,0.192,7.8,7,59713643048,50,262.3986883163452,262.3986883163452,0.0009036064147949219
8,113,11.3,5,0,10,12,9,13,11,14,10,13,9,11,12,13,0,0,0,0,0,0,0,0,11.6,13.8,0.9449498456790124,0.276,1,13.8,0.9449498456790124,0.276,11.6,8,59713643048,50,252.09847235679626,252.09847235679626,0.0009171962738037109
9,23,2.3,5,0,11,12,12,14,9,13,10,11,12,14,11,12,10,12,0,0,0,0,0,0,4.6,6.6,0.9382142857142857,0.132,1,6.6,0.9382142857142857,0.132,4.6,9,59713643048,50,329.0050940513611,329.0050940513611,0.0009093284606933594
10,180,18.0,5,0,11,14,10,12,11,12,11,14,12,13,10,12,12,14,9,11,9,10,0,0,17.6,17.0,0.9575051440329219,0.34,1,17.0,0.9575051440329219,0.34,17.6,10,59713643048,50,253.1950602531433,253.1950602531433,0.0010843276977539062
11,124,12.4,5,0,10,11,11,13,11,13,10,12,12,14,11,14,10,14,9,12,0,0,0,0,17.6,18.0,0.9774710648148147,0.36,1,18.0,0.9774710648148147,0.36,17.6,11,59713643048,50,225.51805424690247,225.51805424690247,0.0009512901306152344
12,24,2.4,5,1,10,13,9,12,9,13,9,12,10,13,10,11,10,11,0,0,0,0,0,0,8.6,9.8,0.9656812169312169,0.196,1,9.8,0.9656812169312169,0.196,8.6,6,59713643048,50,297.65671157836914,297.65671157836914,0.0009145736694335938
